mega_time_ms,esp_time_ms,servo1_us,servo2_us,esp_ax,esp_ay,esp_az,esp_gx,esp_gy,esp_gz,gy87_ax,gy87_ay,gy87_az,gy87_gx,gy87_gy,gy87_gz,Touch
11962,12001,1670,1659,-32768,-18240,6608,6828,-2081,6274,4888,884,-15356,1633,-4823,2006,0
11981,12021,1676,1662,-7904,7032,6700,7876,-4418,53,4556,-1080,-15920,-4272,-1228,-1016,0
12001,12041,1682,1664,2376,16752,3248,3792,-634,-1471,4388,3324,-14896,-913,-10,-2311,0
12021,12061,1688,1666,-14312,25284,2600,-7091,3215,1807,4200,-840,-19180,1389,-1234,488,0
12042,12081,1694,1668,-7860,11684,3000,-10882,2833,-2941,4208,468,-15388,24,1113,9120,0
12061,12101,1700,1669,-10788,-9508,-916,-14085,3228,2517,3308,1576,-18448,2926,2062,938,0
12082,12121,1705,1670,-10660,-12796,1228,-11377,4843,1580,8928,132,-17540,1431,-3939,9108,0
12101,12141,1711,1670,-7652,-19928,-9788,-9685,8229,1702,3968,-3240,-19232,-235,-2649,3562,0
12122,12161,1716,1670,-32768,-22300,876,-4153,3277,-3028,4584,-160,-19120,95,22,-155,0
12141,12181,1721,1669,-32768,-27844,-1352,529,-2366,2361,4472,-3280,-16596,1052,-887,-2023,0
12162,12201,1726,1668,-10560,-10276,1244,4411,-4668,1449,4400,-40,-16332,-428,-731,2185,0
12181,12221,1731,1667,-6472,12484,6596,2119,-2253,731,4256,-1716,-15124,-1900,754,-11,0
12201,12241,1736,1665,-3840,13236,1276,-2363,1674,-924,6592,1024,-19576,-446,-1261,4214,0
12221,12261,1740,1663,-16320,3492,3756,-6915,2127,-1136,4048,-24,-18168,859,-404,233,0
12241,12281,1745,1660,-19736,-10784,2880,-5588,1523,-1146,4216,-360,-15260,-329,969,2091,0
12261,12301,1749,1657,-22792,-15132,-1572,-4312,57,-49,2916,1864,-16228,-467,-1541,-2714,0
12281,12321,1753,1654,-17324,-11596,3740,-1973,-2437,-997,4260,568,-17656,-141,295,5651,0
12301,12341,1757,1650,-14612,-9868,2780,684,-1235,120,3248,-616,-17856,-392,-1028,-2089,0
12321,12361,1761,1646,-20828,-1812,4856,1668,-2279,-1738,4460,680,-18244,-1591,-228,-854,0
12342,12381,1765,1641,-26816,-256,4828,527,-4431,-1383,4488,-1820,-18076,-677,369,-1958,0
12361,12401,1768,1636,-15068,-1280,796,-762,-5859,-1819,2440,4052,-10760,124,1954,-5450,0
12382,12421,1771,1631,-7420,5484,-5232,-2792,-3374,-3113,4252,-2396,-13624,-643,416,-1280,0
12401,12441,1775,1625,-2056,9260,328,-7159,-1631,-1822,2996,-1164,-17040,-109,-1056,1679,0
12422,12461,1778,1619,-10588,3264,1312,-10411,114,-4769,3460,-1456,-16328,-366,5,371,0
12441,12481,1780,1613,-19424,-16160,664,-8974,-975,-3352,4852,520,-18464,-205,1076,3274,0
12462,12501,1783,1607,-25348,-32768,-2684,-3897,-3151,-2317,3156,-1144,-15960,-710,927,-2074,0
12481,12521,1785,1600,-18360,-26048,1336,1903,-5669,-1728,3984,-1592,-18568,-702,171,-5972,0
12502,12541,1788,1593,-10552,-5104,4016,5066,-5575,-1173,4180,1516,-17076,-1470,-250,2739,0
12521,12561,1790,1586,-3368,6800,4460,3196,-3470,-772,3976,92,-17644,-327,-155,-1770,0
12541,12581,1791,1578,-8920,7096,3620,-258,-646,-2472,3784,-256,-18832,-1747,1648,-2171,0
12561,12601,1793,1570,-20424,-856,2648,-2748,-509,-3325,4108,44,-17276,-1003,811,-2872,0
12581,12621,1795,1563,-31636,-14036,6552,-2157,-3803,-3905,4068,-240,-18032,-2154,1053,-1622,0
12602,12641,1796,1555,-18748,-15728,3700,464,-6383,-1994,4268,144,-18480,319,101,669,0
12621,12661,1797,1546,-5416,-7612,6692,2642,-6269,-1522,4408,764,-16800,-380,-589,-1550,0
12641,12681,1798,1538,2192,1252,5264,1766,-1803,-296,4016,120,-16800,-710,690,314,0
12661,12701,1799,1530,-16600,16636,9740,-2070,518,-4025,4124,740,-16264,-2517,-1210,-2835,0
12682,12721,1799,1521,-26480,10200,-2060,-7978,-1514,-3177,3520,-920,-22204,639,-1021,-1639,0
12701,12741,1800,1513,-23392,-4872,3004,-10125,-4884,-4422,3912,-1872,-17096,-670,1192,3603,0
12722,12761,1800,1504,-11172,-25456,4280,-6505,-6108,-916,4060,1336,-16488,-1335,661,-2461,0
12741,12781,1800,1496,-8780,-32768,3040,-407,-4768,-3707,4348,24,-19088,-390,450,-3558,0
12762,12801,1800,1487,-9364,-21048,492,4940,-3264,-2971,4320,-52,-16612,-922,-116,-647,0
12781,12821,1799,1479,-19680,1736,4180,5545,-2866,-4418,4236,80,-19296,-1454,129,-2993,0
12802,12841,1799,1470,-16532,6688,8116,2467,-5267,-2879,4196,984,-19004,416,-55,-115,0
12821,12861,1798,1462,-22068,3716,9264,-1138,-7633,-5606,4088,-1432,-18648,-2385,1600,-6034,0
12841,12881,1797,1454,-4596,-7576,2296,-2060,-4231,-3864,4620,2396,-19488,159,1651,1641,0
12861,12901,1796,1445,-5660,-13120,6040,-663,-3684,-4632,4908,1432,-16900,-666,-638,-6465,0
12881,12921,1795,1437,-14508,-13392,7716,1258,-4053,-3569,4084,2096,-17956,-548,455,-2546,0
12901,12941,1793,1430,-17832,-8368,5368,2111,-4740,-3402,3916,-432,-17716,-2032,2154,-1269,0
12921,12961,1791,1422,-13272,-1284,5920,726,-6205,-2890,4680,2744,-17876,144,676,-2476,0
12941,12981,1790,1414,-6064,-4020,5700,-640,-5466,-3154,4404,-860,-18372,101,848,-1301,0
12961,13001,1788,1407,1192,-6868,9544,-1503,-2366,-644,4308,1324,-19628,-359,312,-730,0
12982,13021,1785,1400,-13236,-12116,9024,-219,-266,-3854,4908,88,-16444,-2060,-349,-5054,0
13001,13041,1783,1393,-23408,-10208,5496,244,-894,-1028,4260,2092,-18428,-568,833,1227,0
13022,13061,1780,1387,-25396,-7024,5580,965,-5391,-3896,4380,1944,-16796,-1227,-322,-3302,0
13041,13081,1778,1381,-11548,-6840,7804,197,-7176,-1265,4424,1296,-17248,-613,1454,820,0
13061,13101,1775,1375,5384,-6396,6268,15,-4551,-2303,4552,844,-18476,-403,-436,-1581,0
13081,13121,1771,1369,-2524,-8320,7780,-348,-965,-2145,4436,-16,-18936,-2239,672,-3421,0
13102,13141,1768,1364,-19280,-7600,6632,-349,-255,-3395,4156,1120,-16316,-1040,43,-1911,0
13121,13161,1765,1359,-24168,-10576,6476,-369,-4188,-1466,4472,1788,-16956,-1016,894,500,0
13142,13181,1761,1354,-13972,-11620,3764,544,-6969,-3346,4712,1324,-18772,37,915,-2539,0
13161,13201,1757,1350,-4868,-8900,9632,1242,-4610,-2744,5028,-516,-17304,-383,190,374,0
13181,13221,1753,1346,2528,-2568,13580,229,-2505,-1011,4444,1532,-17156,-1950,-460,-2754,0
13201,13241,1749,1343,-4912,-5372,9764,-536,-339,-1883,4484,1072,-17960,-813,446,72,0
13221,13261,1745,1340,-19848,-10008,5960,-1015,-91,-2176,4456,968,-17884,-867,1809,-127,0
13241,13281,1740,1337,-22968,-12288,5620,-214,-2624,-2419,4356,1140,-17380,-342,909,-88,0
13261,13301,1736,1335,-14612,-10736,11448,214,-6343,-1098,4840,1100,-18424,-225,-497,-165,0
13281,13321,1731,1333,4172,-7116,9884,1007,-3197,-214,4816,1416,-17156,-43,-485,-61,0
13301,13341,1726,1332,1008,-5180,9376,210,326,-1296,4700,1260,-18088,-876,769,-413,0
13321,13361,1721,1331,-13216,-5252,8396,-1172,1928,-779,7004,316,-16496,609,3011,-2127,0
13341,13381,1716,1330,-19596,-10900,7292,-1316,-398,-359,4776,976,-12308,-1847,3838,-11087,0
13361,13401,1711,1330,-11660,-13724,8384,-508,-2024,259,-2648,4732,-18740,-1675,404,187,0
13381,13421,1705,1330,-2824,-11136,8724,616,-851,384,4904,512,-16628,-504,-68,3687,0
13401,13441,1700,1331,-5384,-6300,8976,529,1009,33,4528,1744,-17912,-933,273,-2250,0
13421,13461,1694,1332,-14072,-4572,8312,-640,1072,-69,4660,1032,-17540,-656,257,-657,0
13441,13481,1688,1334,-15676,-8336,8040,-1431,-440,17,4296,2056,-18268,-58,928,-400,0
13461,13501,1682,1336,-7748,-23080,6804,1899,-1172,629,4076,1168,-16132,-102,326,-2098,0
13480,13521,1676,1338,-8312,-26480,8828,5551,-710,763,5376,1060,-17176,-237,164,-1691,0
13501,13541,1670,1341,-8932,-4712,7940,6843,532,1437,4712,972,-18080,237,-373,2950,0
13521,13561,1664,1344,-11740,9848,9888,3042,-386,-1544,4124,1448,-16864,-773,-1029,-640,0
13541,13581,1658,1348,-9892,-1468,11580,1006,237,449,4676,2332,-16020,-395,120,-296,0
13561,13601,1651,1352,-10392,-23496,10260,2623,248,877,4516,1228,-14996,-1347,-348,-4900,0
13581,13621,1645,1356,-12420,-29188,9496,6734,-587,876,3760,1616,-16156,-427,716,411,0
13601,13641,1638,1361,-8984,-12976,8400,10690,693,1649,5340,1756,-16464,59,-2082,2968,0
13621,13661,1631,1366,-8540,5620,9840,8161,1345,1901,4624,1288,-17224,378,40,-1038,0
13641,13681,1624,1372,-7192,17288,12288,2779,1753,82,4204,532,-17616,-849,-892,2059,0
13661,13701,1617,1378,-9556,4504,10176,-1608,2355,2007,4740,3016,-17276,-145,721,-2007,0
13681,13721,1610,1384,-9788,-6552,9296,-4186,2629,1863,4464,-1440,-17392,522,138,-1928,0
13702,13741,1603,1390,-9412,-18636,10396,-1432,2813,3010,4260,2972,-16760,-272,168,2771,0
13721,13761,1596,1397,-10604,-32628,9884,4775,3407,4122,5236,1048,-15292,-91,-2210,-1045,0
13741,13781,1589,1404,-8964,-13032,7396,7853,3644,3894,4496,1472,-17820,330,-1492,2481,0
13761,13801,1582,1411,-10832,12668,11800,5787,4600,2203,4260,2548,-17164,1772,386,3413,0
13780,13821,1575,1418,-6780,6468,8316,3902,5980,1408,5128,2004,-15544,-1284,-459,-6747,0
13801,13841,1567,1426,-12532,-1404,7204,-1214,5740,4272,3924,-652,-17528,685,1328,1098,0
13821,13861,1560,1433,-18080,-3760,10352,-613,5501,512,5148,884,-18700,-1429,-975,660,0
13841,13881,1553,1441,-29688,-26572,7460,3682,1857,1466,4312,3328,-16284,-18,68,-2225,0
13861,13901,1545,1450,-17176,-27752,6544,8786,-3005,3593,4484,-208,-16260,908,-155,1714,0
13881,13921,1538,1458,-4976,-7208,8888,13440,-213,1870,5120,788,-17440,-809,-1990,2918,0
13901,13941,1530,1466,-7604,10444,14968,9680,-805,442,4568,1640,-18176,-1112,-755,-3276,0
13921,13961,1523,1474,12536,9888,6148,6157,5080,2285,4324,1960,-16588,583,184,3612,0
13941,13981,1515,1483,6484,14900,13944,827,11591,3466,4996,-16,-16440,-942,-2592,-2007,0
13961,14001,1508,1491,-11940,7188,10144,-2228,12975,2388,3860,1856,-19380,-648,-1099,2666,0
13981,14021,1500,1500,-22140,-9396,-2960,-378,16830,3416,5428,524,-17220,-787,101,-2473,0
14001,14041,1492,1509,-32768,-29524,-1828,1908,839,-3131,3588,1384,-13376,-296,1307,-4218,0
14021,14061,1485,1517,-23844,-26464,4360,7785,-9706,5996,4812,2264,-17452,2760,1583,10998,0
14041,14081,1477,1526,16548,-160,9092,10187,-5941,-1494,4700,-184,-16456,-1173,-726,-6249,0
14061,14101,1470,1534,20300,19624,11980,8343,3377,3395,5564,4124,-17356,-1921,-1844,595,0
14081,14121,1462,1542,11920,3240,-392,1637,9588,2770,4464,1272,-17884,1070,1407,-4605,0
14101,14141,1455,1550,-6632,7308,10004,-1703,12401,951,4832,-332,-17204,-948,449,1608,0
14121,14161,1447,1559,-5180,-3044,-5412,-2938,14966,4072,3908,5328,-20788,2571,4750,2415,0
14141,14181,1440,1567,-32768,-9780,17376,-2097,6048,-566,5008,-1440,-22928,-108,1182,-1662,0
14161,14201,1433,1574,-32768,-31580,5796,5094,-1866,2118,4444,3652,-18092,2308,2176,4528,0
14181,14221,1425,1582,-5996,-28064,3016,11075,-3655,5179,5084,-288,-15516,30,-63,1451,0
14200,14241,1418,1589,-1612,7868,6644,12236,-52,-717,4528,1212,-18204,-2490,-653,-4014,0
14221,14261,1411,1596,2188,16108,9972,10300,3099,-1416,5448,3304,-17712,-377,1828,-63,0
14240,14281,1404,1603,-1024,23700,8244,4051,7746,3238,5132,1348,-19700,591,-720,2696,0
14261,14301,1397,1610,-15332,12220,5992,-512,10386,251,5456,3636,-17992,1251,3676,2282,0
14281,14321,1390,1616,-11108,6064,304,-5406,14243,3707,1980,-16,-16012,1978,1561,1889,0
14301,14341,1383,1622,-32768,-14076,-652,-4410,7536,-2518,4840,620,-18968,-2881,1615,1422,0
14321,14361,1376,1628,-32768,-32768,1780,640,-3764,1572,2828,3236,-12428,341,-2083,1201,0
14341,14381,1369,1634,264,-25068,5884,9843,-2627,4833,6056,-1380,-15624,-1246,-1246,2526,0
14361,14401,1362,1639,5440,-1456,5228,14442,1702,631,5500,1976,-17688,-3378,-298,-3893,0
14381,14421,1355,1644,5420,7512,4444,10418,4668,-234,4088,2032,-17244,-2540,277,3434,0
14401,14441,1349,1648,-6328,16704,2548,6584,9589,1537,4176,560,-15116,378,3048,-2111,0
14420,14461,1342,1652,-11368,17872,2700,-677,11301,369,5192,3044,-17532,989,2668,3555,0
14441,14481,1336,1656,-32768,11516,17692,-5576,9969,-704,5004,-1384,-24116,174,1320,-396,0
14461,14501,1330,1659,-32768,-14716,4620,-4058,-2290,-1866,5052,3280,-17552,1738,1536,4585,0
14481,14521,1324,1662,-20544,-23480,6132,92,-9170,1682,5136,644,-17168,449,-544,-947,0
14501,14541,1318,1664,13888,-13188,7728,6312,-3951,1139,4744,456,-17332,-3472,-1864,-1973,0
14521,14561,1312,1666,7852,5848,5944,5792,4538,1176,11136,1828,-19920,-1120,-1084,-5682,0
14540,14581,1306,1668,-17668,4720,3176,4688,6730,67,5496,1272,-18376,-689,255,214,0
14561,14601,1300,1669,-28940,4992,356,1515,3458,1312,4588,1432,-19916,365,1122,346,0
14580,14621,1295,1670,-16912,-2468,3440,2066,1206,204,5440,2016,-20056,612,574,2889,0
14601,14641,1289,1670,-9656,-17080,7456,5024,456,1786,3968,956,-14460,-513,-95,1151,0
14620,14661,1284,1670,-12980,824,3168,5666,2601,808,3268,2428,-13860,-1562,1296,-3851,0
14641,14681,1279,1669,-22560,13428,5224,3334,2562,-233,5396,820,-21100,-936,-350,2211,0
14660,14701,1274,1668,-27456,772,2724,1616,-59,619,5196,152,-20580,1154,811,-1757,0
14681,14721,1269,1667,-16252,-13876,5916,4198,-3037,476,5684,1476,-16872,-624,794,4849,0
14701,14741,1264,1665,-4420,-7288,2296,5367,-938,2046,5004,1840,-18028,-140,457,-5185,0
14721,14761,1260,1663,-12352,15064,7536,3191,1275,-461,6600,-1504,-17908,-2118,-73,2857,0
14741,14781,1255,1660,-18224,1728,4360,2149,1118,649,5892,408,-16060,825,-295,-4603,0
14760,14801,1251,1657,-20352,-4008,-672,1497,-366,941,5108,1408,-16952,109,1003,146,0
14781,14821,1247,1654,-18468,1908,4832,333,-2336,-674,4996,1796,-17504,-443,-660,-7,0
14800,14841,1243,1650,-17956,4712,7296,-883,-2171,134,4968,1472,-16420,-367,-343,-226,0
14821,14861,1239,1646,-16080,-13776,2976,2258,-1686,861,5540,2456,-18404,332,942,-963,0
14841,14881,1235,1641,-18368,-21060,2872,5648,-2211,3135,5080,1576,-17952,-919,-239,27,0
14861,14901,1232,1636,-17060,4320,11568,7421,-3194,1359,6488,-2916,-17352,-1083,-1636,-1418,0
14880,14921,1229,1631,-8544,11936,4172,4261,-2749,-145,5184,5436,-18044,-2536,1376,-4450,0
14901,14941,1225,1625,-19048,16704,2488,-570,-2425,14,4880,680,-18796,-1562,388,-211,0
14921,14961,1222,1619,-29164,2484,1580,-3209,-6196,-1749,4172,3488,-17432,-565,1612,-2115,0
14941,14981,1220,1613,-4992,-14776,1272,-492,-6323,99,4956,2116,-18192,1379,2735,5164,0
14961,15001,1217,1607,-732,-22000,9928,3411,-2829,1915,5536,680,-18408,-36,-641,-3642,0
14981,15021,1215,1600,-12204,-6868,4728,8401,318,1235,3112,-612,-14940,-1975,-1622,-3717,0
15001,15041,1212,1593,-30556,7276,4036,6425,-1868,843,5604,-116,-17216,-2314,-957,-5531,0
15021,15061,1210,1586,-28844,14468,7712,2989,-6517,188,3748,572,-15688,1445,523,4919,0
15041,15081,1209,1578,-8320,14196,5504,-1408,-6873,-213,3652,2040,-17368,-457,565,55,0
15060,15101,1207,1570,-196,-6276,-1004,-1498,-3424,323,5036,1744,-16744,262,1958,322,0
15081,15121,1205,1563,-7628,-10544,2576,-1386,-975,1623,4348,2296,-17820,-277,44,57,0
15100,15141,1204,1555,-23096,-2756,10940,1577,-1437,964,5488,812,-17124,-823,-2574,-2045,0
15121,15161,1203,1546,-30592,1584,8628,1565,-6159,1571,3904,884,-16544,-578,341,-933,0
15140,15181,1202,1538,-12592,2524,3076,86,-8033,-462,9132,3672,-22620,2412,3133,5477,0
15161,15201,1201,1530,-1052,1760,4640,-1146,-5018,671,5136,2000,-17720,-617,-1163,323,0
15180,15221,1201,1521,-14000,-4712,10832,-498,-3530,612,5600,124,-17628,-1197,-589,-3001,0
15201,15241,1200,1513,-22484,-4872,4844,1035,-4733,1063,4072,3284,-17208,-1454,235,-1510,0
15220,15261,1200,1504,-19172,28,6096,1210,-6693,1106,5084,1332,-17404,-372,116,978,0
15241,15281,1200,1496,-9204,3612,7568,106,-7269,331,4948,1872,-17892,-715,216,-860,0
15260,15301,1200,1487,-3864,1520,6944,-603,-4281,825,4820,1960,-17248,-215,-81,956,0
15281,15321,1201,1479,-9028,-4748,10208,-319,-3455,-194,5004,1636,-17376,-254,-54,-817,0
15301,15341,1201,1470,-20076,-4572,11504,305,-2138,810,4968,2272,-17784,356,181,965,0
15321,15361,1202,1462,-24792,-1460,6300,743,-4994,606,4752,1768,-16844,-317,-632,-226,0
15341,15381,1203,1454,-23764,-1068,12744,520,-6918,825,4608,1648,-17164,73,562,-47,0
15361,15401,1204,1445,-1792,860,11256,53,-6816,81,4836,1776,-17320,-380,-176,-156,0
15381,15421,1205,1437,-7152,-2356,10200,-392,-2598,1654,4432,1572,-16172,19,251,45,0
15400,15441,1207,1430,-27112,-4312,13724,520,-2950,1812,4732,808,-18336,-255,296,-310,0
15421,15461,1209,1422,-21932,-304,8240,898,-6631,1217,4752,1680,-17632,-144,40,-161,0
15440,15481,1210,1414,-12544,188,11520,441,-7833,477,4756,1780,-17496,-570,696,-96,0
15460,15501,1212,1407,-5120,224,14128,3,-5458,499,5068,1656,-18608,-97,82,121,0
15480,15521,1215,1400,-14456,-2656,14688,-241,-5712,-70,4336,2260,-17416,582,-189,2269,0
15501,15541,1217,1393,-14460,-744,9324,512,-4093,819,4712,1828,-17676,-160,-11,-10,0
15520,15561,1220,1387,-9696,468,10548,264,-4827,431,4508,1704,-16908,33,322,504,0
15541,15581,1222,1381,-6352,1908,10396,-137,-2238,892,4820,1500,-17536,-365,222,-67,0
15560,15601,1225,1375,-17700,-1124,6644,-294,-2768,1434,4536,1780,-16832,826,442,181,0
15581,15621,1229,1369,-23356,-2276,11688,223,-5696,466,4752,2156,-13652,267,-279,-1371,0
15600,15641,1232,1364,-8596,-608,10216,616,-6829,783,4600,352,-18904,110,-807,1730,0
15621,15661,1235,1359,1948,2000,12308,132,-4447,326,4924,2596,-17480,36,-237,-904,0
15640,15681,1239,1354,-1868,1868,7752,-61,-546,852,4808,796,-17112,-68,285,410,0
15661,15701,1243,1350,-20976,-1080,9744,-461,-1473,892,4728,1980,-16876,3,453,878,0
15681,15721,1247,1346,-24420,-2328,10200,-96,-6081,320,4464,1792,-15860,-197,192,1637,0
15700,15741,1251,1343,-280,484,10312,337,-5680,-506,4728,1908,-16644,-172,-582,-1534,0
15720,15761,1255,1340,5032,1348,12968,-161,-1124,611,4692,1424,-17288,-146,-3,1550,0
15740,15781,1260,1337,-16536,784,9880,-413,266,494,4560,1472,-17640,-600,-416,-273,0
15761,15801,1264,1335,-29964,-836,8376,-142,-3827,1113,4904,1872,-18312,95,654,2264,0
15780,15821,1269,1333,-13188,-1256,12192,275,-6499,-123,4696,828,-17224,-527,-348,-1078,0
15800,15841,1274,1332,8456,2496,11608,54,-3212,457,5060,2052,-18128,-168,444,973,0
15820,15861,1279,1331,1488,-352,13860,-147,955,663,4940,1016,-16712,-635,-13,-154,0
15841,15881,1284,1330,-18016,792,11568,-318,1508,642,4664,1616,-17552,2,23,-173,0
15860,15901,1289,1330,-21480,568,11680,-303,-1537,-128,4700,1372,-17964,-276,421,-754,0
15881,15921,1295,1330,-4124,864,12160,-363,-2241,-359,4860,1156,-17444,-341,63,-964,0
15900,15941,1300,1331,-560,-600,12304,-552,796,257,4800,1336,-17592,-904,687,787,0
15921,15961,1306,1332,-14272,-456,11872,-300,1789,388,4780,1780,-17992,-268,-252,-423,0
15940,15981,1312,1334,-20272,220,11524,-60,-468,162,4804,1408,-17164,-67,-63,-290,0
15961,16001,1318,1336,-9808,832,11664,-257,-1803,-238,4772,1828,-17332,-327,494,-252,0
15980,16021,1324,1338,-3024,1080,12476,-619,-210,-41,4784,1552,-17596,-540,287,-94,0
16001,16041,1330,1341,-10524,-420,12044,-496,1257,278,4932,1628,-16868,-355,-508,81,0
16020,16061,1336,1344,-17600,-1164,11356,-131,31,176,4764,1476,-17300,-298,189,169,0
16040,16081,1342,1348,-11956,476,11644,-91,-1336,-167,5444,1604,-17756,-584,1257,-266,0
16061,16101,1349,1352,-10548,13196,16064,-2165,-826,186,4976,1636,-17312,-814,-298,1581,0
16080,16121,1355,1356,-7688,14216,9136,-6782,-260,-1305,5152,980,-19860,-961,863,-2464,0
16100,16141,1362,1361,-5588,15748,4020,-12027,52,-103,4528,1140,-16672,89,527,216,0
16120,16161,1369,1366,-8860,2840,9740,-15317,-353,-1346,3992,1304,-17420,-388,364,-1174,0
16141,16181,1376,1372,-7304,-11228,11152,-12219,2028,1075,4932,2468,-17420,2117,1000,1921,0
16160,16201,1383,1378,-5860,-32768,6480,-7198,3136,230,4448,-2752,-16060,-1346,-1417,-861,0
16181,16221,1390,1384,-4956,-25004,14936,2063,4552,-217,5480,5296,-18732,-196,-1636,3063,0
16200,16241,1397,1390,-11180,-7192,10472,7338,5150,2956,5764,116,-21208,408,673,-127,0
16221,16261,1404,1397,-9572,16176,11920,4547,5935,-1226,5400,-356,-20756,-3271,-416,-3290,0
16240,16281,1411,1404,-12952,20932,9164,-966,5851,-2735,5316,4292,-20692,-1240,2817,-119,0
16261,16301,1418,1411,-9804,26564,-4384,-6813,8990,4349,5232,940,-18100,618,128,1919,0
16280,16321,1425,1418,-22192,196,4312,-11727,1927,-3229,5716,1536,-17448,-1131,1475,-4995,0
16301,16341,1433,1426,-14992,1500,10240,-13908,-556,-1068,4136,2376,-16008,1828,696,3378,0
16320,16361,1440,1433,-5300,-19000,8184,-11250,992,1018,5104,-516,-18400,-122,918,520,0
16340,16381,1447,1441,-3996,-26624,11116,-5938,1348,-758,5504,1148,-18192,-1395,-1528,1922,0
16360,16401,1455,1450,156,-8776,7660,-1914,5852,563,5084,1968,-21100,281,340,-300,0
16380,16421,1462,1458,-3816,8184,8948,-3624,8730,-147,5212,296,-19000,-833,1651,-414,0
16401,16441,1470,1466,-12424,5640,8420,-6603,8884,-2379,4640,2792,-17628,-1027,830,-5064,0
16420,16461,1477,1474,-17660,1320,2892,-7389,12883,4109,4700,1660,-16996,732,290,3961,0
16441,16481,1485,1483,-32768,-21540,5072,-5769,3023,-341,4736,856,-17784,-798,1533,-4716,0
16460,16501,1492,1491,-16680,-15288,4652,-4491,-4673,647,4116,388,-17964,2047,1174,5046,0
16481,16521,1500,1500,2696,-5700,10368,-543,-1682,-982,5484,1456,-17820,-2100,-364,-210,0
16500,16541,1508,1509,-2676,-4736,16584,-891,-372,555,4812,2940,-17316,829,-1428,-1434,0
16520,16561,1515,1517,9516,7820,8492,-2317,7491,-397,4336,-48,-19556,-1012,2644,669,0
16540,16581,1523,1526,-9004,4184,4148,-7844,10290,-1242,4912,1620,-19620,-1021,654,-1651,0
16561,16601,1530,1534,-10460,14264,4984,-11397,11581,2378,4268,3188,-16148,790,-620,7622,0
16581,16621,1538,1542,-32768,-12676,2424,-10695,10995,-408,4872,1312,-16768,-541,394,-6634,0
16601,16641,1545,1550,-32768,-24012,4200,-8429,-655,-8,4304,1216,-17676,1209,-93,4861,0
16621,16661,1553,1559,-10616,-24320,10116,-694,-4665,3383,5288,1744,-18904,1742,1012,4929,0
16641,16681,1560,1567,4948,-22140,5600,4672,-757,30,4656,-460,-17844,-1892,-2052,-5371,0
16660,16701,1567,1574,-8084,13944,8948,1457,2758,376,4384,808,-18436,-398,-858,2467,0
16680,16721,1575,1582,-7236,16060,7112,-2452,4578,-166,4820,3080,-17584,-357,750,3628,0
16700,16741,1582,1589,-3640,26636,3484,-9691,7633,1418,5720,1880,-20668,883,-1061,-85,0
16720,16761,1589,1596,-11624,1324,-1480,-15260,8669,-457,4708,2696,-19732,2229,5505,3704,0
16741,16781,1596,1603,-6368,-8116,3572,-15276,9331,2052,4168,-2536,-19132,3303,3414,10094,0
16760,16801,1603,1610,-12160,-32768,-9372,-11383,13686,3864,6212,-440,-7584,1637,924,-28,0
16781,16821,1610,1616,-32768,-32768,3796,-2005,5533,-1954,5080,-1244,-17000,-1532,-62,47,0
16800,16841,1617,1622,-31924,-19336,5088,6216,-2140,6296,-1452,2840,-14396,1512,-7323,6657,0
16820,16861,1624,1628,-6448,4720,3396,5959,-3486,-411,5560,-1132,-16248,-3457,-2191,-6083,0
16840,16881,1631,1634,2816,16524,-2084,2134,1053,-469,3112,3176,-16056,-1034,2461,1116,0
16861,16901,1638,1639,-12808,28116,4436,-9580,2308,2061,5816,-60,-16952,1059,-1910,528,0
16880,16921,1645,1644,-8048,22164,5344,-15309,3406,-2048,4596,684,-15848,1105,313,9906,0
16901,16941,1651,1648,-3936,-9556,-284,-16500,5509,-1044,4656,3032,-15924,4134,3482,5990,0
16920,16961,1658,1652,-2348,-10340,4032,-17211,10654,5882,-96,-1732,-13528,-356,-6008,4108,0
16941,16981,1664,1656,-17916,-32768,-9348,-2559,11478,347,18824,-6520,-30688,-5119,-1769,3897,0
16960,17001,1670,1659,-32768,-32768,-9852,5772,1837,2145,2116,1856,-14556,734,-552,-3932,0
16980,17021,1676,1662,-26436,-1980,4572,6003,-5226,3825,652,-1548,-24280,117,-3367,-1354,0
17000,17041,1682,1664,4836,12516,-3096,3984,-4664,-2358,4788,800,-17476,-1211,-667,-1993,0
17020,17061,1688,1666,-2376,27356,11584,-2390,1134,426,4392,-1424,-17644,-455,-1852,1051,0
17040,17081,1694,1668,-9072,3376,6588,-6089,2643,-1191,3844,5068,-13836,242,1740,7347,0
17060,17101,1700,1669,-13500,-6252,2128,-9839,5730,3405,3624,-1712,-12460,3740,-1883,-2174,0
17080,17121,1705,1670,-10588,-1244,3752,-9639,6587,1062,6012,-1684,-15448,1085,-1950,13014,0
17100,17141,1711,1670,-16744,-5364,612,-10790,7661,3926,1960,2020,-17424,-1631,-675,45,0
17121,17161,1716,1670,-32768,-9528,4628,-8717,5231,-2514,4132,292,-17584,-556,-2100,3306,0
17140,17181,1721,1669,-32768,-21032,-4192,-7058,-1642,1905,3368,-872,-16136,1833,-1131,-2262,0
17161,17201,1726,1668,-19908,-21404,1364,-483,-4539,330,4744,488,-15492,34,-466,6179,0
17180,17221,1731,1667,-5024,-8268,-748,1484,-2977,1702,2868,-1756,-17204,346,29,169,0
