mega_time_ms,esp_time_ms,servo1_us,servo2_us,esp_ax,esp_ay,esp_az,esp_gx,esp_gy,esp_gz,gy87_ax,gy87_ay,gy87_az,gy87_gx,gy87_gy,gy87_gz,Touch
17691,16701,1567,1574,3540,8864,3308,-5452,7854,8411,5624,2124,-17228,348,2324,2175,0
17711,16721,1575,1582,-864,17736,5884,-9203,8658,9134,5176,792,-17888,1087,1455,4419,0
17731,16741,1582,1589,-6672,10308,-4368,-12867,11593,9369,2692,4164,-17748,2030,-264,7746,0
17751,16761,1589,1596,-13032,-664,1240,-13603,2141,14612,-540,724,-12776,-2012,-3749,-5137,0
17771,16781,1596,1603,-32768,-21192,4092,-10364,6831,106,5044,-1956,-16544,279,1985,5307,0
17792,16801,1603,1610,-32768,-32768,-300,-5059,-2313,6241,4596,2036,-17604,2567,1151,2301,0
17811,16821,1610,1616,-3932,-22196,7328,2488,-5156,909,5228,-3116,-17604,-698,-1555,1330,0
17830,16841,1617,1622,-2244,-2408,6064,6271,2795,-6312,5328,2728,-18296,-2279,-1817,2080,0
17851,16861,1624,1628,-388,14828,12276,2575,-2333,2856,4648,296,-15904,2164,-5566,-506,0
17870,16881,1631,1634,-3368,19848,1528,-1984,8466,5503,4508,1800,-16324,6,790,5639,0
17891,16901,1638,1639,-8676,32767,5304,-10765,6058,10207,5384,592,-19752,2325,-1339,5283,0
17911,16921,1645,1644,-10640,11448,-1800,-15814,10729,9701,1936,2332,-15408,2139,218,9590,0
17931,16941,1651,1648,-31660,-9320,3544,-13017,12713,5574,9492,-3812,-19284,583,444,-237,0
17951,16961,1658,1652,-32768,-32768,-3216,-9951,-725,6683,3856,-888,-19592,3258,778,-2330,0
17971,16981,1664,1656,-22316,-27528,10008,-733,-5868,3345,19264,-5904,-28808,-751,-3642,-799,0
17991,17001,1670,1659,-2560,-14996,8516,6633,-2305,-6563,5088,-196,-16848,-2441,-1809,1063,0
18011,17021,1676,1662,572,12852,6452,5703,285,-550,3476,2088,-17212,-2989,-1502,-1420,0
18030,17041,1682,1664,-5020,22348,6272,415,3757,1284,5428,-1252,-15936,217,-2450,-256,0
18051,17061,1688,1666,-15836,22868,3624,-6949,10658,2310,3764,1856,-18872,812,2420,11419,0
18071,17081,1694,1668,-12552,-2408,-540,-12322,5764,9400,4708,1252,-17168,3014,812,1155,0
18091,17101,1700,1669,-10172,-116,-820,-12797,8162,14368,1268,420,-11500,1029,-1498,3580,0
18111,17121,1705,1670,-13312,-17316,-1352,-10468,7565,8808,6448,1916,-17776,-1146,-2512,3836,0
18130,17141,1711,1670,-32768,-10496,1636,-8465,5522,2340,4504,-784,-17828,-1724,-1615,-2195,0
18151,17161,1716,1670,-32768,-14956,3924,-4174,-1038,361,5672,200,-16832,297,-1658,1217,0
18170,17181,1721,1669,-19212,-20980,680,-33,-4098,398,3648,-264,-16508,-58,518,-1094,0
18191,17201,1726,1668,-964,-9040,2628,2810,-3935,-2741,4152,-564,-15356,-748,736,-2630,0
18210,17221,1731,1667,-5076,18164,9156,1311,-314,-2075,4280,-292,-16732,-1863,-756,2645,0
18231,17241,1736,1665,-14356,9768,3600,-1972,3080,-2622,4376,632,-17912,39,-9,1515,0
18251,17261,1740,1663,-21516,-7164,1304,-4171,1251,2518,3992,820,-17676,736,194,-301,0
18271,17281,1745,1660,-20360,-11420,2992,-2566,-923,562,4512,-1020,-13804,-342,-316,-1953,0
18291,17301,1749,1657,-15112,4892,6632,-1508,-4564,2684,4024,-420,-17020,-971,-1209,5134,0
18311,17321,1753,1654,-12112,14328,2660,-5296,-2118,6896,4556,-464,-17700,573,-822,-1570,0
18331,17341,1757,1650,-13452,-2236,5932,-7400,-1984,1401,4596,136,-16236,-266,811,-432,0
18351,17361,1761,1646,-21532,-18900,2052,-4210,-1040,-2082,4108,-1084,-15588,-740,860,-926,0
18371,17381,1765,1641,-25508,-25116,-1840,286,-4601,-2535,4636,1284,-17400,-613,933,-4788,0
18391,17401,1768,1636,-21980,-10176,6368,3307,-7991,-2297,3360,-1700,-15888,-2525,348,-2428,0
18411,17421,1771,1631,-5680,20128,7416,1478,-8306,647,3444,-100,-18516,-187,-3153,-2157,0
18430,17441,1775,1625,4436,9948,5420,-744,-2964,-3002,3860,388,-17988,-1576,1161,4387,0
18451,17461,1778,1619,-11576,-6980,2260,-3258,2839,-1691,4220,2140,-16868,-910,1051,-4991,0
18470,17481,1780,1613,-27568,-8600,6244,-3021,-1509,256,4224,-940,-15064,-1196,118,-3668,0
18491,17501,1783,1607,-32348,2384,1544,-3389,-4579,4350,3720,432,-17136,-1035,-261,-278,0
18510,17521,1785,1600,-16972,12340,3028,-7015,-9878,1945,3452,-1268,-17896,-802,-1,135,0
18531,17541,1788,1593,956,-3672,8056,-7498,-7746,-1736,3760,664,-17824,-275,-1154,1659,0
18550,17561,1790,1586,2668,-28024,-1912,-4865,306,1112,3988,536,-16988,-548,1775,-2409,0
18571,17581,1791,1578,-14640,-23056,1584,-883,1459,-1153,3664,-1712,-17304,-2580,861,-5617,0
18591,17601,1793,1570,-27204,-11612,3188,2490,-2307,-4147,3744,2148,-18640,-1422,736,878,0
18611,17621,1795,1563,-27804,2716,5948,2418,-6388,-3245,3812,-296,-17896,-347,391,-1602,0
18630,17641,1796,1555,-13680,4972,6136,242,-6828,-5218,3912,560,-17788,-1366,8,-2631,0
18651,17661,1797,1546,2896,-496,7384,-1446,-5929,-313,3932,32,-17448,-632,811,83,0
18670,17681,1798,1538,1012,-6228,4760,-1491,738,-1701,4308,912,-17288,-1810,894,-1263,0
18691,17701,1799,1530,-18984,10292,7036,-2221,-1793,1774,5076,-2656,-18648,-90,-803,2993,0
18711,17721,1799,1521,-26868,8236,2504,-6275,-3179,4030,12364,1224,-18104,4263,5568,-4092,0
18731,17741,1800,1513,-28920,-3856,6900,-8834,-6451,-677,5196,-444,-20064,-1708,-2817,-3005,0
18751,17761,1800,1504,-10204,-23132,4504,-5150,-6210,-2727,4144,632,-18720,-99,479,3667,0
18770,17781,1800,1496,-7028,-25196,3716,-365,-4614,-4155,4896,44,-17464,-2548,224,-9100,0
